Source Name,Characteristics[organism],Characteristics[cell line],Material Type,Protocol REF...5,Protocol REF...6,Extract Name,Protocol REF...8,Labeled Extract Name,Label,Protocol REF...11,Assay Name,Technology Type,Array Design REF,Term Source REF,Protocol REF...16,Array Data File,Comment [ArrayExpress FTP file],Factor Value[cell_line]
J132_EPF03P5_UM-UC-3_Bladder_724838,Homo sapiens,UM-UC-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF03P5_UM-UC-3_Bladder_724838,P-MTAB-44937,J132_EPF03P5_UM-UC-3_Bladder_724838:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,UM-UC-3
J132_EPF04P5_VM-CUB-1_Bladder_909780,Homo sapiens,VM-CUB-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF04P5_VM-CUB-1_Bladder_909780,P-MTAB-44937,J132_EPF04P5_VM-CUB-1_Bladder_909780:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,VM-CUB-1
J132_EPF05P5_WIL2-NS_Blood_1331049,Homo sapiens,WIL2-NS,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF05P5_WIL2-NS_Blood_1331049,P-MTAB-44937,J132_EPF05P5_WIL2-NS_Blood_1331049:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,WIL2-NS
J132_EPF06P5_SBC-1_Lung_713885,Homo sapiens,SBC-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF06P5_SBC-1_Lung_713885,P-MTAB-44937,J132_EPF06P5_SBC-1_Lung_713885:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,SBC-1
J132_EPF07P5_TE-15_Esophagus_753614,Homo sapiens,TE-15,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF07P5_TE-15_Esophagus_753614,P-MTAB-44937,J132_EPF07P5_TE-15_Esophagus_753614:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,TE-15
J132_EPF08P5_TT2609-C02_Thyroid_1240223,Homo sapiens,TT2609-C02,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF08P5_TT2609-C02_Thyroid_1240223,P-MTAB-44937,J132_EPF08P5_TT2609-C02_Thyroid_1240223:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,TT2609-C02
J132_EPF09P5_SK-MEL-5_Skin_905956,Homo sapiens,SK-MEL-5,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF09P5_SK-MEL-5_Skin_905956,P-MTAB-44937,J132_EPF09P5_SK-MEL-5_Skin_905956:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,SK-MEL-5
J132_EPF10P5_SW1990_Pancreas_910907,Homo sapiens,SW1990,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF10P5_SW1990_Pancreas_910907,P-MTAB-44937,J132_EPF10P5_SW1990_Pancreas_910907:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,SW1990
J132_EPF11P5_SW620_Intestine_905962,Homo sapiens,SW620,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF11P5_SW620_Intestine_905962,P-MTAB-44937,J132_EPF11P5_SW620_Intestine_905962:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,SW620
J132_EPF12P5_T47D_Breast_905945,Homo sapiens,T47D,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF12P5_T47D_Breast_905945,P-MTAB-44937,J132_EPF12P5_T47D_Breast_905945:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_F12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_F12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,T47D
J132_EPG01P5_MKN28_Stomach_908139,Homo sapiens,MKN28,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG01P5_MKN28_Stomach_908139,P-MTAB-44937,J132_EPG01P5_MKN28_Stomach_908139:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,MKN28
J132_EPG02P5_MMAC-SF_Skin_925339,Homo sapiens,MMAC-SF,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG02P5_MMAC-SF_Skin_925339,P-MTAB-44937,J132_EPG02P5_MMAC-SF_Skin_925339:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,MMAC-SF
J132_EPG03P5_U251_Brain_905983,Homo sapiens,U251,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG03P5_U251_Brain_905983,P-MTAB-44937,J132_EPG03P5_U251_Brain_905983:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,U251
J132_EPG04P5_VA-ES-BJ_Misc_688121,Homo sapiens,VA-ES-BJ,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG04P5_VA-ES-BJ_Misc_688121,P-MTAB-44937,J132_EPG04P5_VA-ES-BJ_Misc_688121:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,VA-ES-BJ
J132_EPG05P5_WSU-DLCL2_Blood_1331050,Homo sapiens,WSU-DLCL2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG05P5_WSU-DLCL2_Blood_1331050,P-MTAB-44937,J132_EPG05P5_WSU-DLCL2_Blood_1331050:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,WSU-DLCL2
J132_EPG06P5_SAS_Head & Neck_909708,Homo sapiens,SAS,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG06P5_SAS_Head & Neck_909708,P-MTAB-44937,J132_EPG06P5_SAS_Head & Neck_909708:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,SAS
J132_EPG07P5_TE-5_Esophagus_735784,Homo sapiens,TE-5,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG07P5_TE-5_Esophagus_735784,P-MTAB-44937,J132_EPG07P5_TE-5_Esophagus_735784:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,TE-5
J132_EPG08P5_TUR_Blood_909773,Homo sapiens,TUR,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG08P5_TUR_Blood_909773,P-MTAB-44937,J132_EPG08P5_TUR_Blood_909773:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,TUR
J132_EPG09P5_SJRH30_Muscle_909716,Homo sapiens,SJRH30,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG09P5_SJRH30_Muscle_909716,P-MTAB-44937,J132_EPG09P5_SJRH30_Muscle_909716:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,SJRH30
J132_EPG10P5_SW872_Misc_909756,Homo sapiens,SW872,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG10P5_SW872_Misc_909756,P-MTAB-44937,J132_EPG10P5_SW872_Misc_909756:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,SW872
J132_EPG11P5_SNU-387_Liver_909736,Homo sapiens,SNU-387,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG11P5_SNU-387_Liver_909736,P-MTAB-44937,J132_EPG11P5_SNU-387_Liver_909736:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,SNU-387
J132_EPG12P5_T98G_Brain_687586,Homo sapiens,T98G,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG12P5_T98G_Brain_687586,P-MTAB-44937,J132_EPG12P5_T98G_Brain_687586:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_G12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_G12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,T98G
J132_EPH05P5_WM-266-4_Skin_1299076,Homo sapiens,WM-266-4,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH05P5_WM-266-4_Skin_1299076,P-MTAB-44937,J132_EPH05P5_WM-266-4_Skin_1299076:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,WM-266-4
J132_EPH06P5_SCaBER_Bladder_1299051,Homo sapiens,SCaBER,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH06P5_SCaBER_Bladder_1299051,P-MTAB-44937,J132_EPH06P5_SCaBER_Bladder_1299051:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,SCaBER
J132_EPH07P5_TE-6_Esophagus_946355,Homo sapiens,TE-6,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH07P5_TE-6_Esophagus_946355,P-MTAB-44937,J132_EPH07P5_TE-6_Esophagus_946355:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,TE-6
J132_EPH08P5_TCCSUP_Bladder_687459,Homo sapiens,TCCSUP,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH08P5_TCCSUP_Bladder_687459,P-MTAB-44937,J132_EPH08P5_TCCSUP_Bladder_687459:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,TCCSUP
J132_EPH09P5_SU-DHL-10_Blood_1331033,Homo sapiens,SU-DHL-10,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH09P5_SU-DHL-10_Blood_1331033,P-MTAB-44937,J132_EPH09P5_SU-DHL-10_Blood_1331033:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,SU-DHL-10
J132_EPH10P5_SK-MEL-28_Skin_905954,Homo sapiens,SK-MEL-28,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH10P5_SK-MEL-28_Skin_905954,P-MTAB-44937,J132_EPH10P5_SK-MEL-28_Skin_905954:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,SK-MEL-28
J132_EPH11P5_SU-DHL-1_Blood_909742,Homo sapiens,SU-DHL-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH11P5_SU-DHL-1_Blood_909742,P-MTAB-44937,J132_EPH11P5_SU-DHL-1_Blood_909742:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,SU-DHL-1
J132_EPH12P5_T84_Intestine_909761,Homo sapiens,T84,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH12P5_T84_Intestine_909761,P-MTAB-44937,J132_EPH12P5_T84_Intestine_909761:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513207_H12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513207_H12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,T84
J132_EPA01P2_201T_Lung:NSCLC_1287381,Homo sapiens,201T,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA01P2_201T_Lung:NSCLC_1287381,P-MTAB-44937,J132_EPA01P2_201T_Lung:NSCLC_1287381:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,201T
J132_EPA02P2_A204_Muscle_910784,Homo sapiens,A204,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA02P2_A204_Muscle_910784,P-MTAB-44937,J132_EPA02P2_A204_Muscle_910784:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,A204
J132_EPA04P2_BCPAP_Thyroid_924104,Homo sapiens,BCPAP,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA04P2_BCPAP_Thyroid_924104,P-MTAB-44937,J132_EPA04P2_BCPAP_Thyroid_924104:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,BCPAP
J132_EPA05P2_BT-20_Breast_906801,Homo sapiens,BT-20,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA05P2_BT-20_Breast_906801,P-MTAB-44937,J132_EPA05P2_BT-20_Breast_906801:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,BT-20
J132_EPA10P2_CRO-AP2_Blood_906807,Homo sapiens,CRO-AP2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA10P2_CRO-AP2_Blood_906807,P-MTAB-44937,J132_EPA10P2_CRO-AP2_Blood_906807:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,CRO-AP2
J132_EPA11P2_DK-MG_Brain_906839,Homo sapiens,DK-MG,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA11P2_DK-MG_Brain_906839,P-MTAB-44937,J132_EPA11P2_DK-MG_Brain_906839:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,DK-MG
J132_EPA12P2_EGI-1_Liver_906853,Homo sapiens,EGI-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA12P2_EGI-1_Liver_906853,P-MTAB-44937,J132_EPA12P2_EGI-1_Liver_906853:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_A12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_A12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,EGI-1
J132_EPB01P2_23132-87_Stomach_910924,Homo sapiens,23132-87,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB01P2_23132-87_Stomach_910924,P-MTAB-44937,J132_EPB01P2_23132-87_Stomach_910924:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,23132-87
J132_EPB03P2_ACHN_Kidney_905950,Homo sapiens,ACHN,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB03P2_ACHN_Kidney_905950,P-MTAB-44937,J132_EPB03P2_ACHN_Kidney_905950:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,ACHN
J132_EPB04P2_BE-13_Blood_906763,Homo sapiens,BE-13,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB04P2_BE-13_Blood_906763,P-MTAB-44937,J132_EPB04P2_BE-13_Blood_906763:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,BE-13
J132_EPB05P2_BHT-101_Thyroid_906696,Homo sapiens,BHT-101,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB05P2_BHT-101_Thyroid_906696,P-MTAB-44937,J132_EPB05P2_BHT-101_Thyroid_906696:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,BHT-101
J132_EPB06P2_CAKI-1_Kidney_905963,Homo sapiens,CAKI-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB06P2_CAKI-1_Kidney_905963,P-MTAB-44937,J132_EPB06P2_CAKI-1_Kidney_905963:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,CAKI-1
J132_EPB07P2_COLO-679_Skin_906818,Homo sapiens,COLO-679,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB07P2_COLO-679_Skin_906818,P-MTAB-44937,J132_EPB07P2_COLO-679_Skin_906818:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,COLO-679
J132_EPB08P2_CAL-78_Bone_1290765,Homo sapiens,CAL-78,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB08P2_CAL-78_Bone_1290765,P-MTAB-44937,J132_EPB08P2_CAL-78_Bone_1290765:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,CAL-78
J132_EPB09P2_COLO-668_Lung_910692,Homo sapiens,COLO-668,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB09P2_COLO-668_Lung_910692,P-MTAB-44937,J132_EPB09P2_COLO-668_Lung_910692:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,COLO-668
J132_EPB10P2_D-263MG_CNS_946368,Homo sapiens,D-263MG,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB10P2_D-263MG_CNS_946368,P-MTAB-44937,J132_EPB10P2_D-263MG_CNS_946368:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,D-263MG
J132_EPB11P2_DMS-53_Lung_907295,Homo sapiens,DMS-53,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB11P2_DMS-53_Lung_907295,P-MTAB-44937,J132_EPB11P2_DMS-53_Lung_907295:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,DMS-53
J132_EPB12P2_EM-2_Blood_906855,Homo sapiens,EM-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB12P2_EM-2_Blood_906855,P-MTAB-44937,J132_EPB12P2_EM-2_Blood_906855:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513209_B12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513209_B12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,EM-2
